UniqueID      Time          Wavelength    L_lambda      L_l_neb       
              (yr)          (Angstrom)    (erg/s/A)     (erg/s/A)     
-----------   -----------   -----------   -----------   -----------   
          1   5.00000e+05   2.64500e+03   1.45282e+38   1.71985e+38
          1   5.00000e+05   2.65500e+03   1.43551e+38   1.70433e+38
          1   5.00000e+05   2.66500e+03   1.41024e+38   1.68089e+38
          1   5.00000e+05   2.67500e+03   1.39259e+38   1.66508e+38
          1   5.00000e+05   2.68500e+03   1.37973e+38   1.65409e+38
          1   5.00000e+05   2.69500e+03   1.35654e+38   1.63280e+38
          1   5.00000e+05   2.70500e+03   1.34099e+38   1.61917e+38
          1   5.00000e+05   2.71500e+03   1.32317e+38   1.60329e+38
          1   5.00000e+05   2.72500e+03   1.30791e+38   1.58999e+38
          1   5.00000e+05   2.73500e+03   1.29041e+38   1.57448e+38
          1   5.00000e+05   2.74500e+03   1.27432e+38   1.56039e+38
          1   5.00000e+05   2.75500e+03   1.25937e+38   1.54748e+38
          1   5.00000e+05   2.76500e+03   1.24374e+38   1.53390e+38
          1   5.00000e+05   2.77500e+03   1.23329e+38   1.52551e+38
          1   5.00000e+05   2.78500e+03   1.21645e+38   1.51076e+38
          1   5.00000e+05   2.79500e+03   1.18854e+38   1.48496e+38
          1   5.00000e+05   2.80500e+03   1.18192e+38   1.48047e+38
          1   5.00000e+05   2.81500e+03   1.17489e+38   1.47559e+38
          1   5.00000e+05   2.82500e+03   1.15940e+38   1.46226e+38
          1   5.00000e+05   2.83500e+03   1.13993e+38   1.44497e+38
          1   5.00000e+05   2.84500e+03   1.12998e+38   1.43722e+38
          1   5.00000e+05   2.85500e+03   1.11604e+38   1.42547e+38
          1   5.00000e+05   2.86500e+03   1.10444e+38   1.41607e+38
          1   5.00000e+05   2.87500e+03   1.09076e+38   1.40460e+38
          1   5.00000e+05   2.88500e+03   1.07860e+38   1.39468e+38
          1   5.00000e+05   2.89500e+03   1.06584e+38   1.38415e+38
          1   5.00000e+05   2.91000e+03   1.04726e+38   1.36898e+38
          1   5.00000e+05   2.93000e+03   1.02367e+38   1.34996e+38
          1   5.00000e+05   2.95000e+03   9.97323e+37   1.32824e+38
          1   5.00000e+05   2.97000e+03   9.75517e+37   1.31111e+38
          1   5.00000e+05   2.99000e+03   9.52010e+37   1.29233e+38
          1   5.00000e+05   3.01000e+03   9.29356e+37   1.27445e+38
          1   5.00000e+05   3.03000e+03   9.09141e+37   1.25906e+38
          1   5.00000e+05   3.05000e+03   8.89287e+37   1.24406e+38
          1   5.00000e+05   3.07000e+03   8.70360e+37   1.23003e+38
          1   5.00000e+05   3.09000e+03   8.49638e+37   1.21424e+38
          1   5.00000e+05   3.11000e+03   8.32385e+37   1.20195e+38
          1   5.00000e+05   3.13000e+03   8.12483e+37   1.18343e+38
          1   5.00000e+05   3.15000e+03   7.95382e+37   1.17132e+38
          1   5.00000e+05   3.17000e+03   7.77573e+37   1.15853e+38
          1   5.00000e+05   3.19000e+03   7.59648e+37   1.14565e+38
          1   5.00000e+05   3.21000e+03   7.43210e+37   1.13428e+38
          1   5.00000e+05   3.23000e+03   7.28246e+37   1.12442e+38
          1   5.00000e+05   3.25000e+03   7.13221e+37   1.11451e+38
          1   5.00000e+05   3.27000e+03   6.97000e+37   1.10338e+38
          1   5.00000e+05   3.29000e+03   6.82981e+37   1.09446e+38
          1   5.00000e+05   3.31000e+03   6.68910e+37   1.08549e+38
          1   5.00000e+05   3.33000e+03   6.54435e+37   1.07614e+38
          1   5.00000e+05   3.35000e+03   6.39694e+37   1.06653e+38
          1   5.00000e+05   3.37000e+03   6.26932e+37   1.05892e+38
          1   5.00000e+05   3.39000e+03   6.14716e+37   1.05185e+38
          1   5.00000e+05   3.41000e+03   6.02155e+37   1.04445e+38
          1   5.00000e+05   3.43000e+03   5.88502e+37   1.00028e+38
          1   5.00000e+05   3.45000e+03   5.76204e+37   9.92625e+37
          1   5.00000e+05   3.47000e+03   5.66026e+37   9.87099e+37
          1   5.00000e+05   3.49000e+03   5.54712e+37   9.80439e+37
          1   5.00000e+05   3.51000e+03   5.44158e+37   9.74532e+37
          1   5.00000e+05   3.53000e+03   5.33427e+37   9.68425e+37
          1   5.00000e+05   3.55000e+03   5.22774e+37   9.62394e+37
          1   5.00000e+05   3.57000e+03   5.12774e+37   9.57014e+37
          1   5.00000e+05   3.59000e+03   5.01629e+37   9.50483e+37
          1   5.00000e+05   3.61000e+03   4.91896e+37   9.45359e+37
          1   5.00000e+05   3.63000e+03   4.82482e+37   9.40547e+37
          1   5.00000e+05   3.64000e+03   4.77641e+37   9.38004e+37
          1   5.00000e+05   3.65000e+03   5.02821e+37   5.66158e+37
          1   5.00000e+05   3.66732e+03   4.94679e+37   5.57811e+37
          1   5.00000e+05   3.66748e+03   4.94608e+37   5.57783e+37
          1   5.00000e+05   3.66763e+03   4.94537e+37   5.58255e+37
          1   5.00000e+05   3.66778e+03   4.94466e+37   5.62662e+37
          1   5.00000e+05   3.66794e+03   4.94395e+37   5.86932e+37
          1   5.00000e+05   3.66809e+03   4.94324e+37   6.72877e+37
          1   5.00000e+05   3.66824e+03   4.94253e+37   8.63882e+37
          1   5.00000e+05   3.66839e+03   4.94181e+37   1.10800e+38
          1   5.00000e+05   3.66855e+03   4.94110e+37   1.22671e+38
          1   5.00000e+05   3.66870e+03   4.94039e+37   1.10785e+38
          1   5.00000e+05   3.66885e+03   4.93968e+37   8.63590e+37
          1   5.00000e+05   3.66901e+03   4.93897e+37   6.72440e+37
          1   5.00000e+05   3.66916e+03   4.93826e+37   5.86350e+37
          1   5.00000e+05   3.66931e+03   4.93755e+37   5.61936e+37
          1   5.00000e+05   3.66933e+03   4.93745e+37   5.60663e+37
          1   5.00000e+05   3.66946e+03   4.93684e+37   5.57416e+37
          1   5.00000e+05   3.66949e+03   4.93674e+37   5.57251e+37
          1   5.00000e+05   3.66962e+03   4.93614e+37   5.57234e+37
          1   5.00000e+05   3.66964e+03   4.93603e+37   5.57403e+37
          1   5.00000e+05   3.66977e+03   4.93543e+37   5.60916e+37
          1   5.00000e+05   3.66979e+03   4.93532e+37   5.62338e+37
          1   5.00000e+05   3.66995e+03   4.93461e+37   5.89638e+37
          1   5.00000e+05   3.67000e+03   4.93436e+37   6.12560e+37
          1   5.00000e+05   3.67010e+03   4.93371e+37   6.86276e+37
          1   5.00000e+05   3.67025e+03   4.93271e+37   9.01045e+37
          1   5.00000e+05   3.67041e+03   4.93170e+37   1.17554e+38
          1   5.00000e+05   3.67056e+03   4.93070e+37   1.30901e+38
          1   5.00000e+05   3.67071e+03   4.92970e+37   1.17534e+38
          1   5.00000e+05   3.67086e+03   4.92869e+37   9.00637e+37
          1   5.00000e+05   3.67102e+03   4.92769e+37   6.85663e+37
          1   5.00000e+05   3.67117e+03   4.92669e+37   5.88831e+37
          1   5.00000e+05   3.67132e+03   4.92568e+37   5.61355e+37
          1   5.00000e+05   3.67148e+03   4.92468e+37   5.56215e+37
          1   5.00000e+05   3.67162e+03   4.92377e+37   5.55528e+37
          1   5.00000e+05   3.67163e+03   4.92368e+37   5.55504e+37
          1   5.00000e+05   3.67177e+03   4.92277e+37   5.55418e+37
          1   5.00000e+05   3.67178e+03   4.92268e+37   5.55425e+37
          1   5.00000e+05   3.67192e+03   4.92177e+37   5.56006e+37
          1   5.00000e+05   3.67207e+03   4.92077e+37   5.61603e+37
          1   5.00000e+05   3.67223e+03   4.91976e+37   5.92469e+37
          1   5.00000e+05   3.67238e+03   4.91876e+37   7.01793e+37
          1   5.00000e+05   3.67253e+03   4.91776e+37   9.44768e+37
          1   5.00000e+05   3.67269e+03   4.91676e+37   1.25531e+38
          1   5.00000e+05   3.67284e+03   4.91576e+37   1.40631e+38
          1   5.00000e+05   3.67299e+03   4.91476e+37   1.25510e+38
          1   5.00000e+05   3.67315e+03   4.91376e+37   9.44361e+37
          1   5.00000e+05   3.67330e+03   4.91276e+37   7.01182e+37
          1   5.00000e+05   3.67345e+03   4.91176e+37   5.91654e+37
          1   5.00000e+05   3.67361e+03   4.91076e+37   5.60584e+37
          1   5.00000e+05   3.67376e+03   4.90976e+37   5.54783e+37
          1   5.00000e+05   3.67391e+03   4.90876e+37   5.53988e+37
          1   5.00000e+05   3.67407e+03   4.90776e+37   5.53831e+37
          1   5.00000e+05   3.67422e+03   4.90677e+37   5.53730e+37
          1   5.00000e+05   3.67437e+03   4.90577e+37   5.53692e+37
          1   5.00000e+05   3.67452e+03   4.90477e+37   5.54380e+37
          1   5.00000e+05   3.67468e+03   4.90377e+37   5.60765e+37
          1   5.00000e+05   3.67483e+03   4.90277e+37   5.95911e+37
          1   5.00000e+05   3.67498e+03   4.90177e+37   7.20360e+37
          1   5.00000e+05   3.67514e+03   4.90077e+37   9.96930e+37
          1   5.00000e+05   3.67529e+03   4.89978e+37   1.35040e+38
          1   5.00000e+05   3.67544e+03   4.89878e+37   1.52229e+38
          1   5.00000e+05   3.67560e+03   4.89778e+37   1.35020e+38
          1   5.00000e+05   3.67575e+03   4.89678e+37   9.96524e+37
          1   5.00000e+05   3.67590e+03   4.89579e+37   7.19751e+37
          1   5.00000e+05   3.67606e+03   4.89479e+37   5.95099e+37
          1   5.00000e+05   3.67621e+03   4.89380e+37   5.59750e+37
          1   5.00000e+05   3.67636e+03   4.89280e+37   5.53162e+37
          1   5.00000e+05   3.67652e+03   4.89180e+37   5.52271e+37
          1   5.00000e+05   3.67667e+03   4.89081e+37   5.52106e+37
          1   5.00000e+05   3.67721e+03   4.88733e+37   5.51752e+37
          1   5.00000e+05   3.67736e+03   4.88633e+37   5.51724e+37
          1   5.00000e+05   3.67751e+03   4.88534e+37   5.52527e+37
          1   5.00000e+05   3.67767e+03   4.88434e+37   5.59859e+37
          1   5.00000e+05   3.67782e+03   4.88335e+37   6.00145e+37
          1   5.00000e+05   3.67797e+03   4.88235e+37   7.42755e+37
          1   5.00000e+05   3.67813e+03   4.88136e+37   1.05967e+38
          1   5.00000e+05   3.67828e+03   4.88037e+37   1.46470e+38
          1   5.00000e+05   3.67843e+03   4.87937e+37   1.66167e+38
          1   5.00000e+05   3.67859e+03   4.87838e+37   1.46450e+38
          1   5.00000e+05   3.67874e+03   4.87739e+37   1.05926e+38
          1   5.00000e+05   3.67889e+03   4.87639e+37   7.42149e+37
          1   5.00000e+05   3.67905e+03   4.87540e+37   5.99336e+37
          1   5.00000e+05   3.67920e+03   4.87441e+37   5.58848e+37
          1   5.00000e+05   3.67935e+03   4.87342e+37   5.51314e+37
          1   5.00000e+05   3.67951e+03   4.87243e+37   5.50309e+37
          1   5.00000e+05   3.67966e+03   4.87143e+37   5.50135e+37
          1   5.00000e+05   3.68066e+03   4.86498e+37   5.42532e+37
          1   5.00000e+05   3.68081e+03   4.86399e+37   5.42515e+37
          1   5.00000e+05   3.68097e+03   4.86300e+37   5.43457e+37
          1   5.00000e+05   3.68112e+03   4.86201e+37   5.51934e+37
          1   5.00000e+05   3.68127e+03   4.86102e+37   5.98443e+37
          1   5.00000e+05   3.68143e+03   4.86003e+37   7.63041e+37
          1   5.00000e+05   3.68158e+03   4.85904e+37   1.12880e+38
          1   5.00000e+05   3.68173e+03   4.85805e+37   1.59625e+38
          1   5.00000e+05   3.68189e+03   4.85706e+37   1.82358e+38
          1   5.00000e+05   3.68204e+03   4.85607e+37   1.59605e+38
          1   5.00000e+05   3.68219e+03   4.85508e+37   1.12839e+38
          1   5.00000e+05   3.68235e+03   4.85410e+37   7.62433e+37
          1   5.00000e+05   3.68250e+03   4.85311e+37   5.97632e+37
          1   5.00000e+05   3.68265e+03   4.85212e+37   5.50920e+37
          1   5.00000e+05   3.68281e+03   4.85113e+37   5.42241e+37
          1   5.00000e+05   3.68296e+03   4.85014e+37   5.41096e+37
          1   5.00000e+05   3.68312e+03   4.84916e+37   5.40911e+37
          1   5.00000e+05   3.68468e+03   4.83911e+37   5.39882e+37
          1   5.00000e+05   3.68483e+03   4.83813e+37   5.39879e+37
          1   5.00000e+05   3.68499e+03   4.83714e+37   5.40992e+37
          1   5.00000e+05   3.68514e+03   4.83616e+37   5.50868e+37
          1   5.00000e+05   3.68529e+03   4.83517e+37   6.04981e+37
          1   5.00000e+05   3.68545e+03   4.83419e+37   7.96446e+37
          1   5.00000e+05   3.68560e+03   4.83320e+37   1.22188e+38
          1   5.00000e+05   3.68576e+03   4.83222e+37   1.76560e+38
          1   5.00000e+05   3.68591e+03   4.83124e+37   2.03003e+38
          1   5.00000e+05   3.68606e+03   4.83025e+37   1.76540e+38
          1   5.00000e+05   3.68622e+03   4.82927e+37   1.22148e+38
          1   5.00000e+05   3.68637e+03   4.82829e+37   7.95841e+37
          1   5.00000e+05   3.68652e+03   4.82730e+37   6.04174e+37
          1   5.00000e+05   3.68668e+03   4.82632e+37   5.49860e+37
          1   5.00000e+05   3.68683e+03   4.82534e+37   5.39782e+37
          1   5.00000e+05   3.68699e+03   4.82436e+37   5.38468e+37
          1   5.00000e+05   3.68714e+03   4.82337e+37   5.38269e+37
          1   5.00000e+05   3.68940e+03   4.80895e+37   5.36792e+37
          1   5.00000e+05   3.68955e+03   4.80797e+37   5.36807e+37
          1   5.00000e+05   3.68971e+03   4.80699e+37   5.38130e+37
          1   5.00000e+05   3.68986e+03   4.80602e+37   5.49728e+37
          1   5.00000e+05   3.69000e+03   4.80514e+37   6.01534e+37
          1   5.00000e+05   3.69002e+03   4.80504e+37   6.13195e+37
          1   5.00000e+05   3.69017e+03   4.80403e+37   8.37713e+37
          1   5.00000e+05   3.69032e+03   4.80303e+37   1.33657e+38
          1   5.00000e+05   3.69048e+03   4.80203e+37   1.97413e+38
          1   5.00000e+05   3.69063e+03   4.80104e+37   2.28420e+38
          1   5.00000e+05   3.69079e+03   4.80004e+37   1.97392e+38
          1   5.00000e+05   3.69094e+03   4.79904e+37   1.33616e+38
          1   5.00000e+05   3.69109e+03   4.79804e+37   8.37098e+37
          1   5.00000e+05   3.69125e+03   4.79704e+37   6.12376e+37
          1   5.00000e+05   3.69140e+03   4.79604e+37   5.48706e+37
          1   5.00000e+05   3.69155e+03   4.79504e+37   5.36905e+37
          1   5.00000e+05   3.69171e+03   4.79405e+37   5.35380e+37
          1   5.00000e+05   3.69186e+03   4.79305e+37   5.35162e+37
          1   5.00000e+05   3.69499e+03   4.77280e+37   5.33089e+37
          1   5.00000e+05   3.69515e+03   4.77181e+37   5.33124e+37
          1   5.00000e+05   3.69530e+03   4.77081e+37   5.34708e+37
          1   5.00000e+05   3.69546e+03   4.76982e+37   5.48458e+37
          1   5.00000e+05   3.69561e+03   4.76883e+37   6.23624e+37
          1   5.00000e+05   3.69576e+03   4.76784e+37   8.89484e+37
          1   5.00000e+05   3.69592e+03   4.76684e+37   1.48018e+38
          1   5.00000e+05   3.69607e+03   4.76585e+37   2.23509e+38
          1   5.00000e+05   3.69623e+03   4.76486e+37   2.60226e+38
          1   5.00000e+05   3.69638e+03   4.76387e+37   2.23489e+38
          1   5.00000e+05   3.69654e+03   4.76288e+37   1.47977e+38
          1   5.00000e+05   3.69669e+03   4.76188e+37   8.88874e+37
          1   5.00000e+05   3.69684e+03   4.76089e+37   6.22811e+37
          1   5.00000e+05   3.69700e+03   4.75990e+37   5.47442e+37
          1   5.00000e+05   3.69715e+03   4.75891e+37   5.33488e+37
          1   5.00000e+05   3.69731e+03   4.75792e+37   5.31702e+37
          1   5.00000e+05   3.69746e+03   4.75693e+37   5.31464e+37
          1   5.00000e+05   3.70169e+03   4.72985e+37   5.28691e+37
          1   5.00000e+05   3.70185e+03   4.72886e+37   5.28753e+37
          1   5.00000e+05   3.70200e+03   4.72788e+37   5.30668e+37
          1   5.00000e+05   3.70215e+03   4.72689e+37   5.47131e+37
          1   5.00000e+05   3.70231e+03   4.72591e+37   6.37036e+37
          1   5.00000e+05   3.70246e+03   4.72493e+37   9.54975e+37
          1   5.00000e+05   3.70262e+03   4.72394e+37   1.66136e+38
          1   5.00000e+05   3.70277e+03   4.72296e+37   2.56412e+38
          1   5.00000e+05   3.70293e+03   4.72198e+37   3.00319e+38
          1   5.00000e+05   3.70308e+03   4.72099e+37   2.56391e+38
          1   5.00000e+05   3.70324e+03   4.72001e+37   1.66096e+38
          1   5.00000e+05   3.70339e+03   4.71903e+37   9.54371e+37
          1   5.00000e+05   3.70354e+03   4.71805e+37   6.36230e+37
          1   5.00000e+05   3.70370e+03   4.71706e+37   5.46124e+37
          1   5.00000e+05   3.70385e+03   4.71608e+37   5.29459e+37
          1   5.00000e+05   3.70401e+03   4.71510e+37   5.27344e+37
          1   5.00000e+05   3.70416e+03   4.71412e+37   5.27080e+37
          1   5.00000e+05   3.70980e+03   4.67843e+37   5.23426e+37
          1   5.00000e+05   3.70996e+03   4.67746e+37   5.23524e+37
          1   5.00000e+05   3.71000e+03   4.67720e+37   5.23713e+37
          1   5.00000e+05   3.71011e+03   4.67663e+37   5.25877e+37
          1   5.00000e+05   3.71027e+03   4.67585e+37   5.45845e+37
          1   5.00000e+05   3.71042e+03   4.67507e+37   6.54701e+37
          1   5.00000e+05   3.71058e+03   4.67429e+37   1.03955e+38
          1   5.00000e+05   3.71073e+03   4.67351e+37   1.89454e+38
          1   5.00000e+05   3.71089e+03   4.67274e+37   2.98721e+38
          1   5.00000e+05   3.71104e+03   4.67196e+37   3.51868e+38
          1   5.00000e+05   3.71120e+03   4.67118e+37   2.98705e+38
          1   5.00000e+05   3.71135e+03   4.67040e+37   1.89422e+38
          1   5.00000e+05   3.71151e+03   4.66963e+37   1.03907e+38
          1   5.00000e+05   3.71166e+03   4.66885e+37   6.54060e+37
          1   5.00000e+05   3.71182e+03   4.66807e+37   5.45044e+37
          1   5.00000e+05   3.71197e+03   4.66730e+37   5.24916e+37
          1   5.00000e+05   3.71213e+03   4.66652e+37   5.22397e+37
          1   5.00000e+05   3.71228e+03   4.66574e+37   5.22119e+37
          1   5.00000e+05   3.71977e+03   4.62839e+37   5.18272e+37
          1   5.00000e+05   3.71992e+03   4.62762e+37   5.18436e+37
          1   5.00000e+05   3.72008e+03   4.62685e+37   5.21348e+37
          1   5.00000e+05   3.72023e+03   4.62608e+37   5.45858e+37
          1   5.00000e+05   3.72039e+03   4.62531e+37   6.79392e+37
          1   5.00000e+05   3.72054e+03   4.62454e+37   1.15144e+38
          1   5.00000e+05   3.72070e+03   4.62377e+37   2.20014e+38
          1   5.00000e+05   3.72085e+03   4.62300e+37   3.54035e+38
          1   5.00000e+05   3.72101e+03   4.62223e+37   4.19223e+38
          1   5.00000e+05   3.72116e+03   4.62146e+37   3.54019e+38
          1   5.00000e+05   3.72132e+03   4.62069e+37   2.19982e+38
          1   5.00000e+05   3.72147e+03   4.61993e+37   1.15097e+38
          1   5.00000e+05   3.72163e+03   4.61916e+37   6.78758e+37
          1   5.00000e+05   3.72178e+03   4.61839e+37   5.45066e+37
          1   5.00000e+05   3.72194e+03   4.61762e+37   5.20397e+37
          1   5.00000e+05   3.72209e+03   4.61685e+37   5.17326e+37
          1   5.00000e+05   3.72225e+03   4.61608e+37   5.17004e+37
          1   5.00000e+05   3.72479e+03   4.60354e+37   5.16470e+37
          1   5.00000e+05   3.72494e+03   4.60278e+37   5.30062e+37
